"pwsid","tthm","haa5","combined_dbp"
"TN0000712",2.535,0.433333333333333,2.96833333333333
"TN0000742",32.6650561797753,31.6715555555556,64.3366117353308
"TN0000820",12.5888541666667,10.7014285714286,23.2902827380952
"TN0000845",67.5634146341463,44.356,111.919414634146
"TN0000929",67.6518518518519,NA,NA
"TN0000935",0.28,0.346666666666667,0.626666666666667
"AL0001309",45.2,32.2388888888889,77.4388888888889
"AL0001261",25.8842045454545,9.08276595744681,34.9669705029014
"AL0000556",9.579,4.445,14.024
"AL0000358",3.18,NA,NA
"AL0000935",35.8530379746835,28.2866666666667,64.1397046413502
"AL0001789",5.59909090909091,1.13125,6.73034090909091
"AL0001089",88.425,NA,NA
"AL0001353",45.9208860759494,19.9408108108108,65.8616968867602
"AL0000262",60.7724770642202,37.8101694915254,98.5826465557456
"AL0000515",47.8064285714286,NA,NA
"AL0000523",2.64285714285714,0.222222222222222,2.86507936507937
"AL0001351",49.3885057471264,15.0889285714286,64.477434318555
"AL0000122",5.80421568627451,0.9352,6.73941568627451
"AL0000270",64.8935897435897,40.5625,105.45608974359
"AL0000277",40.836625,28.0331428571429,68.8697678571428
"TX0010007",5.436,3.16666666666667,8.60266666666667
"TX0250013",6.21833333333333,3.075,9.29333333333333
"TX1012677",30.8155555555556,25.5757575757576,56.3913131313131
"TX1012855",16.65,NA,NA
"TX1013118",0,0,0
"TX1020003",45.2642857142857,8.275,53.5392857142857
"TX1020020",51.7616666666667,12.1833333333333,63.945
"TX1410002",70.56,28.2481481481481,98.8081481481481
"TX1460101",10.48,5.12,15.6
"TX0050015",27.8333333333333,20.82,48.6533333333333
"TX0110001",52.8533333333333,11.5723404255319,64.4256737588652
"TX0140031",35.8394736842105,18.4678571428571,54.3073308270677
"TX0150492",3.14,0.983333333333333,4.12333333333333
"TX0180002",49.3737837837838,20.7677419354839,70.1415257192677
"TX0180028",3.438,NA,NA
"TX0190003",52.2375,27.3628571428571,79.6003571428571
"TX0190024",51.9078378378378,26.6645161290323,78.5723539668701
"TX0200065",62.0111111111111,9.99285714285714,72.0039682539683
"TX0260001",30.5,8.575,39.075
"TX0260022",66.6321428571429,11.95,78.5821428571429
"TX0270012",14.775,4.66,19.435
"TX0290002",71.1015503875969,28.6070422535211,99.708592641118
"TX0330007",23.4333333333333,7.3,30.7333333333333
"TX0360017",63.7615384615385,12.3125,76.0740384615385
"TX0370014",50.521568627451,20.8793103448276,71.4008789722786
"TX0390021",144.955319148936,53.0407407407407,197.996059889677
"TX0430034",39.4106382978723,21.7304347826087,61.141073080481
"TX0430053",46.7653846153846,21.9846153846154,68.75
"TX0480012",167.370714285714,48.45625,215.826964285714
"TX0500001",32.1506329113924,21.9816666666667,54.1322995780591
"TX0500002",43.0688461538462,24.1578947368421,67.2267408906883
"TX0500041",1.26,2.13333333333333,3.39333333333333
"TX0500044",80.5023255813954,11.77,92.2723255813954
"TX0570007",28.3364705882353,9.73174603174603,38.0682166199813
"TX0610001",3.49947368421053,0.422222222222222,3.92169590643275
"TX0610226",11.55,0.6,12.15
"TX0710091",54.716170212766,9.65,64.366170212766
"TX0730002",52.331914893617,38.5375,90.869414893617
"TX0790056",13.5,0.766666666666667,14.2666666666667
"TX0850001",40.8435294117647,21.8588235294118,62.7023529411765
"TX0920022",54.825641025641,31.3238095238095,86.1494505494505
"TX0940003",8.25352112676056,1.8135593220339,10.0670804487945
"TX1010017",0.14,0.02,0.16
"TX1010159",34.7480769230769,27.1620689655172,61.9101458885942
"TX1010196",0,NA,NA
"TX1010329",3.56666666666667,0,3.56666666666667
"TX1010760",0,NA,NA
"TX1011108",40.9,27.68,68.58
"TX1011253",0,0,0
"TX1011600",16.7857142857143,3.43333333333333,20.2190476190476
"TX1011939",0,0,0
"TX1012286",69.4466666666667,13.475,82.9216666666667
"TX1040003",43.18125,9.34,52.52125
"TX1050055",9.95333333333333,1.1,11.0533333333333
"TX1070004",51.1211111111111,34.9727272727273,86.0938383838384
"TX1080002",26.5294117647059,19.5527272727273,46.0821390374332
"TX1160079",41.8230769230769,20.74,62.5630769230769
"TX1200002",3.9,0.65,4.55
"TX1250030",26.7060606060606,6.49,33.1960606060606
"TX1260021",41.0670588235294,14.003125,55.0701838235294
"TX1270006",50.2923076923077,17.6914285714286,67.9837362637363
"TX1290004",56.9890909090909,37.7235294117647,94.7126203208556
"TX1290027",41.1916666666667,14.3888888888889,55.5805555555556
"TX1300008",9.35,1.5,10.85
"TX1550010",17.6585869565217,5.51285714285714,23.1714440993789
"TX1550026",12.8788095238095,9.92333333333333,22.8021428571429
"TX1580064",32.5455555555556,48.7190476190476,81.2646031746032
"TX1590001",94.125,17.1697674418605,111.29476744186
"TX1610089",24.5,NA,NA
"TX1650077",9.44666666666667,NA,NA
"TX1700037",0,0.8,0.8
"TX1700139",31.7,9.45,41.15
"TX1700317",0.2,0,0.2
"TX1760002",20.18,1.55,21.73
"TX1780002",33.7864864864865,14.95,48.7364864864865
"TX1780012",65.7909090909091,22.3333333333333,88.1242424242424
"TX1820010",53.7384615384615,23.7904761904762,77.5289377289377
"TX1830009",43.6925925925926,11.6416666666667,55.3342592592593
"TX1870073",8.7,NA,NA
"TX1880008",2.635,NA,NA
"TX1930018",9.3,NA,NA
"TX1950004",56.4963636363636,21.7944444444444,78.2908080808081
"TX2020014",133.714814814815,83.95,217.664814814815
"TX2030032",33.1625,10.8333333333333,43.9958333333333
"TX2050048",39.8,NA,NA
"TX2080007",12.695,10.5333333333333,23.2283333333333
"TX2100031",46.1272727272727,35.5692307692308,81.6965034965035
"TX2120003",3.99555555555556,2.275,6.27055555555556
"TX2120025",56.9741666666667,23.7032258064516,80.6773924731183
"TX2120100",44.0791666666667,36.2333333333333,80.3125
"TX2200002",32.3154444444444,26.1814814814815,58.4969259259259
"TX2200023",6.88507042253521,6.3448275862069,13.2298980087421
"TX2200044",51.4143396226415,28.8652173913043,80.2795570139459
"TX2240001",71.0297297297297,22.9666666666667,93.9963963963964
"TX2250001",44.9152173913043,22.4344262295082,67.3496436208125
"TX2270042",0.7,0,0.7
"TX2270325",34.5928571428571,14.1444444444444,48.7373015873016
"TX2370016",0.55,NA,NA
"TX2400022",65.6563636363636,36.6586206896552,102.314984326019
"TX2430002",24.1272727272727,18.65,42.7772727272727
"TX2460110",45.05,19.775,64.825
"TX2490001",17.9281818181818,3.26666666666667,21.1948484848485
"TX2490016",98.05,75.253125,173.303125
"TX2520007",38.3454545454545,33.02,71.3654545454546
"TX2280037",60.9739130434783,11.75,72.7239130434783
"TX1050137",54.65,26.0142857142857,80.6642857142857
"TX2460152",21.6142857142857,3.33333333333333,24.947619047619
"TX1470034",2.96666666666667,1.3,4.26666666666667
"TX2120107",73.5,40.7230769230769,114.223076923077
"TX0140173",22,NA,NA
"TX0200668",8.85833333333333,9.11111111111111,17.9694444444444
"NC0136128",0,0,0
"NC0113020",41.4447368421053,47.58,89.0247368421053
"NC0114048",50.6722222222222,29.2888888888889,79.9611111111111
"NC0102015",36.9652542372881,30.0271186440678,66.9923728813559
"NC0431050",31.7018181818182,24.7692307692308,56.471048951049
"NC2090010",48.7351351351351,43.6361111111111,92.3712462462462
"NC0464040",57.2441176470588,42.125,99.3691176470588
"NC1056032",48.8016923076923,39.3777777777778,88.1794700854701
"NC0195104",50.734375,37.2538461538462,87.9882211538462
"NC0184035",73.7653333333333,45.1243243243243,118.889657657658
"NC0351020",51.3311926605505,32.0716417910448,83.4028344515952
"NC0319015",86.3683544303798,11.7212121212121,98.0895665515919
"NC0309055",16.7365853658537,3.995,20.7315853658537
"NC0286020",47.2372093023256,25.0833333333333,72.3205426356589
"NC0293015",65.6139534883721,40.4516129032258,106.065566391598
"NC0353101",51.8125,21.7233333333333,73.5358333333333
"NC6059009",50.848275862069,14.7241379310345,65.5724137931035
"NC2036019",64.125,NA,NA
"NC0363617",38.4321428571429,45.2857142857143,83.7178571428571
"NC0472015",59.3,NA,NA
"NC0392293",0,0,0
"NC0351195",53.24,17.8142857142857,71.0542857142857
"NC0427010",32.2285714285714,5.66666666666667,37.8952380952381
"NC0416447",30.2727272727273,34.32,64.5927272727273
"NC2023003",33.2923076923077,32.2866666666667,65.5789743589744
"NC0118173",0,0,0
"NC0234192",1.4,0,1.4
"NC0111137",9,27,36
"NC0181035",36.8213114754098,28.75,65.5713114754098
"NC0111487",0.5,0,0.5
"NC0351160",47.5076923076923,34.8875,82.3951923076923
"NC0410065",15.18,NA,NA
"NC0217010",59.7346153846154,45.4923076923077,105.226923076923
"NC0368105",0,0,0
"NC0309107",38.8333333333333,NA,NA
"NC0118025",45.3867469879518,32.9710526315789,78.3577996195308
"NC0118151",53.6291666666667,33.4,87.0291666666667
"NC0112015",40.683185840708,26.1894736842105,66.8726595249185
"NC0201020",51.1717391304348,42.7321428571429,93.9038819875776
"NC0197010",38.4239130434783,32.2967741935484,70.7206872370267
"NC0150136",4.46923076923077,0,4.46923076923077
"NC0190010",53.5963963963964,27.3177419354839,80.9141383318803
"NC0180123",0,0,0
"NC0136015",55.5848101265823,16.7375,72.3223101265823
"NC4042003",69.125,NA,NA
"NC0496060",9.18148148148148,2.54615384615385,11.7276353276353
"NC0392389",0.2,0,0.2
"NC4392102",0.9,0,0.9
"NC0454020",19.2307692307692,18.0857142857143,37.3164835164835
"NC0466110",61.5488888888889,28.1,89.6488888888889
"NC0471020",39.8421052631579,8.42105263157895,48.2631578947368
"NC7065007",53.9744827586207,16.4210526315789,70.3955353901996
"NC2084005",77.325,45.7375,123.0625
"NC0416117",7.93333333333333,2.31666666666667,10.25
"NC0467136",9.05578571428572,8,17.0557857142857
"NC0392035",38,NA,NA
"NC0392358",0,0,0
"NC0410020",22.3314403669725,20.865671641791,43.1971120087635
"NC0416195",20.3333333333333,NA,NA
"AZ0407032",38.5,1.9,40.4
"AZ0404314",0,0,0
"AZ0408037",55.56,8.08571428571429,63.6457142857143
"AZ0402063",1.585,0.216,1.801
"AZ0415013",13.4,0,13.4
"AZ0403712",32.7157894736842,6.81111111111111,39.5269005847953
"AZ0407303",2.27083333333333,0,2.27083333333333
"AZ0411097",0,4.95,4.95
"AZ0409009",0.9,0,0.9
"AZ0410409",0.315,0,0.315
"AK2120606",91.0928571428571,75.0222222222222,166.115079365079
"AK2120224",61.3584210526316,79.5428571428571,140.901278195489
"AK2370716",1.844,4.1,5.944
"AK2224109",2.29,1.83333333333333,4.12333333333333
"AK2271041",15.2426086956522,6.81090909090909,22.0535177865613
"AK2381422",4.85,4.14,8.99
"AK2320086",18.9992307692308,10.7916666666667,29.7908974358974
"AR0000104",28.6559322033898,22.575,51.2309322033898
"AR0000144",57.8181818181818,21.2785714285714,79.0967532467533
"AR0000176",54.2,26.5642857142857,80.7642857142857
"AR0000326",60.4236842105263,22.3709677419355,82.7946519524618
"AR0000452",33.2625,5.7,38.9625
"AR0000661",29.0434782608696,10.4086956521739,39.4521739130435
"AR0000675",45.2205154639175,29.1722222222222,74.3927376861398
"AR0000818",80.3114285714286,26.05,106.361428571429
"ID1280046",0,0,0
"ID5240033",15.6,7.16,22.76
"ID1110044",6.2525,NA,NA
"ID5420007",21.7460714285714,9.30357142857143,31.0496428571429
"IA9133650",0,NA,NA
"IA7727603",43.6190476190476,14.9910526315789,58.6101002506266
"IA8335029",36.8117647058824,2.625,39.4367647058824
"IA7383901",66.4276595744681,41.64,108.067659574468
"IA7736301",51.61,19.3,70.91
"IA4950029",7.514,3.13666666666667,10.6506666666667
"IA0915030",1.66666666666667,0,1.66666666666667
"IA3218024",31.7142857142857,3.33333333333333,35.0476190476191
"IA3050079",53.2716049382716,24.2285714285714,77.500176366843
"IA5200889",4.4,0,4.4
"IA2256041",2.15,3.23333333333333,5.38333333333333
"IA4852082",40.5857142857143,18.9,59.4857142857143
"IA0790074",8.18257142857143,0.854,9.03657142857143
"IA3759031",54.66,34.9888888888889,89.6488888888889
"IA0180001",34.9230769230769,8.33333333333333,43.2564102564103
"IA8486053",27.5714285714286,17.2542857142857,44.8257142857143
"IA6858000",42.3666666666667,24.7391304347826,67.1057971014493
"IA6525090",36.4092,12.0552631578947,48.4644631578947
"IA9260528",21.4,4,25.4
"IA9368035",40.1055555555556,23.8444444444444,63.95
"IA8409037",37.4545454545455,21.2857142857143,58.7402597402597
"CT0420902",0.45,NA,NA
"CT0710021",29.4625,15.4,44.8625
"CT0910011",8.08095238095238,2.55555555555556,10.6365079365079
"CT1520071",42.7245454545455,24.0246153846154,66.7491608391608
"CT0493011",63.4111111111111,NA,NA
"CT0070011",33.2505882352941,7.93636363636364,41.1869518716578
"IN2410919",1.94444444444444,1.81666666666667,3.76111111111111
"IN5242014",34.9241935483871,4.15471698113208,39.0789105295192
"IN5287002",15.6354166666667,8.45909090909091,24.0945075757576
"IN5291013",1.37142857142857,1.8,3.17142857142857
"IN5227014",0.248571428571429,0.037037037037037,0.285608465608466
"IN5289012",38.4132867132867,12.0518987341772,50.4651854474639
"IN5239006",8.7,4.27321428571429,12.9732142857143
"IN5234009",0.871428571428571,3.58,4.45142857142857
"IN5203004",8.42153846153846,2.79811320754717,11.2196516690856
"IN5228003",4.61063829787234,2.49459459459459,7.10523289246694
"IN5232002",15.6934959349593,11.4661971830986,27.1596931180579
"IN2201114",3.56666666666667,0,3.56666666666667
"IN5271024",64.86,45.09,109.95
"IN5274012",56.85,57.76,114.61
"KS2002109",44.77904,16.1695652173913,60.9486052173913
"KS2012303",50.0833333333333,19,69.0833333333333
"KS2001705",51.5125,7.98333333333333,59.4958333333333
"KS2012106",50.646375,27.2291666666667,77.8755416666667
"KS2008904",33,22,55
"KS2012304",86.3333333333333,29.2666666666667,115.6
"KS2019303",3.5,0,3.5
"KS2016112",23.0364042553191,12.1152,35.1516042553191
"KS2009914",43.8344335294118,26.7196721311475,70.5541056605593
"KS2014901",14.75,9.45,24.2
"KS2020113",3.98,0,3.98
"KY0230987",55.8628865979381,45.4840909090909,101.346977507029
"KY0290049",43.1875,42.0555555555556,85.2430555555556
"KY0980898",9.66666666666667,NA,NA
"KY0420423",5.45454545454545,1.66666666666667,7.12121212121212
"KY0580340",40,34.2295081967213,74.2295081967213
"KY0750252",60.5470588235294,32.6916666666667,93.2387254901961
"KY0600062",53.7980392156863,43.8888888888889,97.6869281045752
"KY0870298",41.85,41.0103448275862,82.8603448275862
"KY0720113",53.2558139534884,20.7,73.9558139534884
"KY0910065",59.9473684210526,57.25,117.197368421053
"KY1040210",45.718691588785,43.9661016949153,89.6847932837003
"KY0480125",11,9.7,20.7
"LA1105027",25.2818181818182,13.2545454545455,38.5363636363636
"LA1025004",45.83875,14.2535714285714,60.0923214285714
"LA1017014",48.3148076923077,25.6384615384615,73.9532692307692
"LA1111013",113.68,21.735,135.415
"LA1113009",44.8321428571429,14.8884615384615,59.7206043956044
"LA1101002",27.0271794871795,25.6357142857143,52.6628937728938
"LA1049024",69.1736842105263,25.985,95.1586842105263
"LA1101011",49.777,36.8103333333333,86.5873333333333
"LA1081005",46.46,9.46428571428572,55.9242857142857
"LA1085036",71.3138666666667,17.4759090909091,88.7897757575758
"LA1071009",24.009914893617,19.7830845771144,43.7929994707314
"LA1079004",43.144776119403,15.2777192982456,58.4224954176486
"LA1055131",0,0.54,0.54
"LA1039010",19.3745454545455,3.65714285714286,23.0316883116883
"LA1019086",3.9,NA,NA
"LA1073056",56.4586111111111,16.3240740740741,72.7826851851852
"LA1117024",0.42,0.83875,1.25875
"LA1017075",42.7697368421053,25.7326086956522,68.5023455377574
"ME0091550",77.772,29.7166666666667,107.488666666667
"ME0090450",2.63333333333333,0,2.63333333333333
"ME0090670",6.5475,0,6.5475
"ME0091210",58.4444444444444,17.4166666666667,75.8611111111111
"ME0090290",54.6583333333333,29.58,84.2383333333333
"ME0090320",13.3846153846154,0,13.3846153846154
"MO4010483",1.99833333333333,0,1.99833333333333
"MO4010656",46.80675,39.1677419354839,85.9744919354839
"MO5010175",0,0,0
"MO5048237",0,0,0
"MO5232259",0,0,0
"MO6024531",16.075,3.098,19.173
"MO2020421",32.4182432432432,27.7208333333333,60.1390765765766
"MT0001543",45.4,0,45.4
"MT0001786",25.4214285714286,9.68333333333333,35.1047619047619
"MT0000277",0.261538461538462,1.25,1.51153846153846
"MT0001934",0,NA,NA
"MT0000729",11.7866666666667,16.2,27.9866666666667
"MT0003704",0,NA,NA
"MT0000325",0,NA,NA
"MT0002805",5.58833333333333,0,5.58833333333333
"MT0000265",9.18888888888889,NA,NA
"MT0000171",3.36666666666667,0,3.36666666666667
"MT0000167",3.93888888888889,3.21,7.14888888888889
"MT0000328",14.5,NA,NA
"MT0000327",35.3914285714286,17.38,52.7714285714286
"MT0000490",0,NA,NA
"MT0004484",0,NA,NA
"MT0000795",0,NA,NA
"ND3100775",47.7258333333333,NA,NA
"ND4500242",8.92627906976744,10.0145161290323,18.9407951987997
"ND3900976",10.898,3.18,14.078
"ND3000596",42.2743421052632,14.7432727272727,57.0176148325359
"ND0700569",36.0925,7.41166666666667,43.5041666666667
"ND3800695",39.4244444444444,13.012,52.4364444444444
"NE3118706",0.149642857142857,NA,NA
"NE3102502",31.64,15.8114285714286,47.4514285714286
"NJ0329008",2.185,0.821666666666667,3.00666666666667
"NJ1410001",24.6395604395604,7.82672727272727,32.4662877122877
"NJ1417001",4.39140495867769,1.30319047619048,5.69459543486816
"NJ1511010",8.34058823529412,7.555,15.8955882352941
"NJ1107001",15.2907407407407,2.18,17.4707407407407
"NJ1613002",10.3135353535354,1.11380952380952,11.4273448773449
"NJ2119001",23.5706293706294,9.84929577464789,33.4199251452773
"NJ0211001",62.227012987013,22.9876470588235,85.2146600458365
"NJ0217001",35.9715151515151,14.3149230769231,50.2864382284382
"NJ0221001",29.6659345794393,9.22118644067797,38.8871210201172
"NJ0509001",4.15173913043478,0.61,4.76173913043478
"NJ0901001",57.1958255033557,32.1057627118644,89.3015882152201
"NJ1433001",41.6969230769231,17.4839642857143,59.1808873626374
"NJ1025001",0.934545454545455,0,0.934545454545455
"NJ0907001",56.6825,31.6843859649123,88.3668859649123
"NJ1902346",4.97928571428571,1.21285714285714,6.19214285714286
"NJ1427010",1.64285714285714,0,1.64285714285714
"NJ0429001",7.777,5.032,12.809
"NJ1922007",4.9,NA,NA
"NJ0258001",42.2752,20.525,62.8002
"NJ1309337",6.80375,8.61125,15.415
"NJ1206001",49.2147727272727,29.7911818181818,79.0059545454545
"NJ0102301",19.9833333333333,6.322,26.3053333333333
"NJ0505002",12.2887179487179,2.64764705882353,14.9363650075415
"NJ0807001",17.2205882352941,6.938,24.1585882352941
"NM3509623",5.71814814814815,NA,NA
"NM3500115",2.148,NA,NA
"NM3501221",12.5066666666667,NA,NA
"NM3528707",14.9,NA,NA
"NM3519625",5,NA,NA
"NM3513619",23,NA,NA
"NM3553205",0,NA,NA
"NM3500826",32.5536,NA,NA
"NM3531524",57.865,NA,NA
"NM3580026",9.26333333333333,NA,NA
"NM3520024",36.1941379310345,NA,NA
"NV0000869",5.6,0,5.6
"NV0000235",5.03722222222222,2.94,7.97722222222222
"NV0000198",14.7857142857143,NA,NA
"NV0000006",0.401111111111111,0,0.401111111111111
"NV0000072",0.2125,0,0.2125
"NV0000913",1.47542857142857,0.118181818181818,1.59361038961039
"NY3800156",71.359,40.5333333333333,111.892333333333
"NY1900024",59.5379310344828,40.04,99.5779310344828
"NY4425000",81.1875,NA,NA
"NY3203515",1.105,NA,NA
"NY5801258",41.2401666666667,25.7542857142857,66.9944523809524
"NY2102313",2.58,NA,NA
"NY5600106",42.9572413793103,29.6263157894737,72.583557168784
"NY4100041",8.10285714285714,4.20332692307692,12.3061840659341
"NY1400836",12.1825,12.6233333333333,24.8058333333333
"NY3401170",51.2788,28.9785714285714,80.2573714285714
"NY4600064",71.7946666666667,57.5294736842105,129.324140350877
"NY4600073",20.0066666666667,8.51033333333333,28.517
"NY0310323",0.9325,0,0.9325
"NY5801235",61.85140625,18.8516,80.70300625
"NY1915264",78.8331428571429,46.1357142857143,124.968857142857
"NY0301651",37.8460869565217,22.082962962963,59.9290499194847
"NY1700019",38.7818181818182,30.418064516129,69.1998826979472
"NY1330005",4.85,NA,NA
"NY0200315",0,1,1
"NY2701061",38.625,NA,NA
"NY7003666",44.8224489795918,NA,NA
"NY1404556",29.9095652173913,16.7607594936709,46.6703247110622
"NY3730101",48.945,13.6263157894737,62.5713157894737
"NY1100636",2.8575,0,2.8575
"NY5030004",4.675,0,4.675
"NY2701047",40.7371559633028,10.4089947089947,51.1461506722975
"NY2402361",33.9391666666667,10.0363636363636,43.9755303030303
"NY4100053",58.325,NA,NA
"NY4100056",70.6222222222222,NA,NA
"NY4901198",33.9789322033898,9.13333333333333,43.1122655367232
"NY2525000",57.3444444444444,7.97272727272727,65.3171717171717
"NY2501027",70.4371153846154,42.2411764705882,112.678291855204
"NY0301667",2.386,0.6025,2.9885
"NY3503598",7.75,2.475,10.225
"NY5503366",9.584,3.62555555555556,13.2095555555556
"NY4130277",56.8,NA,NA
"NY3503526",16.2315463917526,8.84081632653061,25.0723627182832
"NY3503605",6.424,1.37166666666667,7.79566666666667
"NY3501327",0.77,0,0.77
"NY5510721",0.13175,0,0.13175
"NY5405814",14.4,3.92,18.32
"NY4130309",66.0444444444445,NA,NA
"NY1819060",4.12857142857143,0.8875,5.01607142857143
"NY3503528",42.3023076923077,30.4787878787879,72.7810955710956
"NY5930082",39.0732,45.2,84.2732
"NY3100561",40.9260810810811,25.6418301886792,66.5679112697603
"NY5001216",49.16,36.6833333333333,85.8433333333333
"NY0200324",2.41846153846154,1.35,3.76846153846154
"NY5903150",8.71428571428572,6.08333333333333,14.797619047619
"NY3503542",26.8945454545455,18.1333333333333,45.0278787878788
"OH3130612",0,NA,NA
"OH7660812",0,NA,NA
"OH0902312",15.8117857142857,2.358,18.1697857142857
"OH3401403",37.3166666666667,6.1,43.4166666666667
"OH3901111",49.0387931034483,25.986301369863,75.0250944733113
"OH2800612",0,NA,NA
"OH1201712",0,1.8855,1.8855
"OH4002012",10.9908571428571,0.235897435897436,11.2267545787546
"OH0802012",23.88975,0,23.88975
"OH5702512",16.939,7.888,24.827
"OH6300411",53.100652173913,21.7351351351351,74.8357873090482
"OH3600712",2.30272727272727,1.92483333333333,4.22756060606061
"OH4301611",37.5376033057851,25.1940298507463,62.7316331565314
"OH0701112",14.37,8.175,22.545
"OH8700612",70.9714285714286,8.2,79.1714285714286
"OH8600912",63.4241666666667,7.34285714285714,70.7670238095238
"OH8300312",0,NA,NA
"OH0700011",49.3079545454545,29.7538461538462,79.0618006993007
"OH6702812",55.7314285714286,13.1357142857143,68.8671428571429
"OH7449212",2.83333333333333,2.3,5.13333333333333
"OH7700712",14.97,NA,NA
"OH4102811",43.7386842105263,11.7071428571429,55.4458270676692
"OH7606612",4.83666666666667,2.6,7.43666666666667
"OH6402303",70.735,16.5942857142857,87.3292857142857
"OH6703912",26.5455555555556,7.52,34.0655555555556
"OH7751022",4.375,9.475,13.85
"OH6900512",64.52,17.74,82.26
"OH6100103",56.2410256410256,31.4620689655172,87.7030946065429
"OH6100403",55.0684210526316,33.7105263157895,88.7789473684211
"OH8562512",5.08,0,5.08
"OH7302103",60.8115151515152,20.9555555555556,81.7670707070707
"OH6400503",51.4185,16.5625,67.981
"OH6202411",48.114,10.630303030303,58.744303030303
"OH7806303",56.3095348837209,29.99,86.2995348837209
"OR4100200",8.29166666666667,0,8.29166666666667
"OR4100323",38.8833333333333,16.2625,55.1458333333333
"OR4100359",24.7857142857143,29.2333333333333,54.0190476190476
"OR4100483",21.5660377358491,28.7065217391304,50.2725594749795
"OR4100533",3.36333333333333,1.54,4.90333333333333
"OR4100557",25.3672727272727,8.53255813953488,33.8998308668076
"OR4100581",20.6857142857143,17.875,38.5607142857143
"OR4100613",23.1858441558442,13.8955769230769,37.0814210789211
"OR4100672",20.5026666666667,16.5142857142857,37.0169523809524
"OR4100708",56.1790697674419,25.5315789473684,81.7106487148103
"OR4100724",11.1370967741935,1.87,13.0070967741935
"OR4100757",0,0,0
"OR4100792",20.745,4.33333333333333,25.0783333333333
"OR4100922",48.9176470588235,21.9285714285714,70.846218487395
"OR4100977",57.3142857142857,8.916,66.2302857142857
"OR4105581",66.2,56.970625,123.170625
"OR4190595",6.68333333333333,27.4,34.0833333333333
"OR4100851",20.0571428571429,7.946,28.0031428571429
"OK3003401",69.2408163265306,8.0075,77.2483163265306
"OK2006704",72.0586206896552,13.5928571428571,85.6514778325123
"OK1010101",74.4207843137255,24.9073529411765,99.328137254902
"OK1010302",87.0136363636364,41.4955555555556,128.509191919192
"OK1010316",23.9011764705882,16.2383333333333,40.1395098039216
"OK1010812",72.2618,35.4914814814815,107.753281481481
"OK1010829",17.4860759493671,14.5057142857143,31.9917902350814
"OK1020101",45.4084057971015,32.5126666666667,77.9210724637681
"OK1020206",47.4352941176471,28.8,76.2352941176471
"OK1020909",103.779818181818,32.5642857142857,136.344103896104
"OK1020910",65.549875,22.759375,88.30925
"OK1021203",68.3758333333333,43.2325,111.608333333333
"OK1021221",72.6153333333333,37.019347826087,109.63468115942
"OK1021501",93.5426666666667,21.90375,115.446416666667
"OK1021529",65.899173553719,26.989649122807,92.888822676526
"OK1021603",64.7844,33.2403125,98.0247125
"OK1021614",51.8682407407407,35.7984615384615,87.6667022792023
"OK1021640",65.9258695652174,49.7138888888889,115.639758454106
"OK1021703",26.1609090909091,13.8583333333333,40.0192424242424
"OK2001903",0.168333333333333,0,0.168333333333333
"OK2004403",2.51,0,2.51
"OK2004902",4.525,0,4.525
"OK3006310",180.227272727273,109.963636363636,290.190909090909
"OK3006410",101.626666666667,27.3768,129.003466666667
"RI1000016",77.2171428571429,14.625,91.8421428571429
"RI1559518",41.8093457943925,13.7840579710145,55.593403765407
"RI1592018",51.16,22.76,73.92
"RI1615610",68.3295238095238,19.8333333333333,88.1628571428571
"SC3250020",27.595625,24.19645,51.792075
"SC3010001",54.0933333333333,28.8587931034483,82.9521264367816
"SC3910002",34.7597058823529,28.1370588235294,62.8967647058823
"SC4610001",62.8482978723404,23.336,86.1842978723404
"SC4420010",64.90325,18.8696428571429,83.7728928571429
"UTAH06009",33.1444444444444,7.86875,41.0131944444444
"UTAH25096",1.66,0,1.66
"UTAH02014",11.25,1.4,12.65
"UTAH29019",9.8875,2.525,12.4125
"UTAH11006",0.633333333333333,0,0.633333333333333
"UTAH08007",10.32,0.55,10.87
"VA6033050",0.815,6.05,6.865
"VA5117097",0,0,0
"VA2775300",27.2777450980392,30.3271666666667,57.6049117647059
"VA4103375",4.25,0,4.25
"VA1077200",43.1923076923077,25.6666666666667,68.8589743589744
"VA5147170",35.3351351351351,30.6071428571429,65.942277992278
"VA3595250",53.8823529411765,32.7378378378378,86.6201907790143
"VA5009050",51.3205128205128,43.11,94.4305128205128
"VA5143700",63.5275862068966,49.6923076923077,113.219893899204
"VA1035087",33,NA,NA
"VA4115350",74.81875,9.72666666666667,84.5454166666667
"VA1195050",47.1904761904762,20.4545454545455,67.6450216450216
"VA2187522",2.01153846153846,1.53157894736842,3.54311740890688
"VA3001660",2.4125,1.08333333333333,3.49583333333333
"VA5089315",69.2424242424242,34.8666666666667,104.109090909091
"VA2017200",4.4875,2.53333333333333,7.02083333333333
"VA2187406",53.9417391304348,30.0686567164179,84.0103958468527
"VA2171250",10.2603174603175,8.57407407407407,18.8343915343915
"VA1169405",48.5022222222222,36.5,85.0022222222222
"VA3093260",5.27857142857143,1.46,6.73857142857143
"VA5031150",52.9365740740741,28.9701492537313,81.9067233278054
"VA4145200",31.64375,0,31.64375
"VA3810340",41.8763636363636,21.7083333333333,63.584696969697
"VA1173300",7.64516129032258,2.02727272727273,9.67243401759531
"VA3670800",53.9209523809524,17.0388888888889,70.9598412698413
