pwsid,detection_share
CO0203318,0
CO0203500,.0065359478
CO0203588,0
CO0203724,.50961536
CO0203725,0
CO0204146,0
CO0204159,0
CO0204200,.026230348
CO0204279,.043478262
CO0204400,.1875
CO0204466,.055555556
CO0204600,.01923077
CO0204601,.044642858
CO0204650,0
CO0204655,0
CO0204733,0
CO0204760,0
CO0204833,.0095693776
CO0204900,.23470874
CO0204920,.071428575
CO0204925,.14220881
CO0204950,.03846154
CO0206200,.016889159
CO0206524,.13366817
CO0207115,0
CO0207122,.33739838
CO0207133,.030303031
CO0207138,.036087371
CO0207139,0
CO0207150,.0025906735
CO0207151,.027522936
CO0207166,0
CO0207170,.34210527
CO0207186,0
CO0207192,.0099009899
CO0207225,0
CO0207235,0
CO0207250,.014384458
CO0207266,.012195121
CO0207315,0
CO0207317,0
CO0207318,.037878789
CO0207319,0
CO0207321,.095238097
CO0207343,.34228188
CO0207383,.016393442
CO0207401,0
CO0207465,0
CO0207466,.0033783785
CO0207467,0
CO0207484,0
CO0207485,0
CO0207500,.014810786
CO0207504,0
CO0207505,.24468018
CO0207506,.5
CO0207507,0
CO0207510,.068783075
CO0207588,0
CO0207592,0
CO0207604,.33766234
CO0207605,.017461197
CO0207608,0
CO0207618,0
CO0207631,.012345679
CO0207684,.16666667
CO0207695,.55813956
CO0207704,0
CO0207708,0
CO0207724,.34391534
CO0207725,.056338027
CO0207730,0
CO0207755,0
CO0207784,0
CO0207785,.065596849
CO0207833,.34806547
CO0207843,0
CO0207846,.071428575
CO0207852,0
CO0208040,.021739131
CO0208116,.45238096
CO0208120,0
CO0208150,0
CO0208160,0
CO0208170,0
CO0208174,0
CO0208180,.029411765
CO0208185,.1875
CO0208200,0
CO0208240,0
CO0208280,0
CO0208285,.04255319
CO0208300,0
CO0208320,.021739131
CO0208359,0
CO0208360,.011111111
CO0208410,.017241379
CO0208430,0
CO0208435,0
CO0208440,.018518519
CO0208480,.009615385
CO0208524,0
CO0208600,0
CO0208610,.018518519
CO0208684,0
CO0208685,0
CO0208700,0
CO0208701,0
CO0208720,0
CO0208724,0
CO0208759,.024096385
CO0208760,0
CO0208808,0
CO0208815,.037974682
CO0208820,0
CO0208843,0
CO0208880,.068965517
CO0208920,.0033670033
CO0208940,0
CO0208960,.026268616
CO0210001,0
CO0210004,0
CO0210005,0
CO0210007,.017446633
CO0210008,0
CO0210009,0
CO0210010,.014285714
CO0210014,0
CO0210015,0
CO0210016,.0026315791
CO0210017,.0048076925
CO0210020,0
CO0210022,0
CO0210023,.0032051282
CO0210025,.0060331826
CO0210100,.28999999
CO0210234,0
CO0210517,0
CO0210624,0
CO0210710,0
CO0211025,.01369863
CO0211050,.021276595
CO0211055,0
CO0211100,.0099502485
CO0211184,0
CO0211185,0
CO0211186,0
CO0211295,0
CO0211300,.25
CO0211318,.35353535
CO0211600,0
CO0211650,0
CO0211700,.011764706
CO0211790,0
CO0211900,.015686275
CO0211950,.0081967209
CO0212199,0
CO0212200,.0090090092
CO0212400,0
CO0212401,.13914168
CO0212466,.016666668
CO0212800,0
CO0213192,0
CO0214100,.17968281
CO0214101,.013605442
CO0214142,0
CO0214200,.0050251256
CO0214300,0
CO0214325,0
CO0214326,0
CO0214327,0
CO0214400,0
CO0214500,0
CO0214650,.015625
CO0214700,.44444445
CO0214712,.0057142857
CO0214719,0
CO0214900,.042857144
CO0215115,.033333335
CO0215166,0
CO0215202,.0076923077
CO0215204,.70833331
CO0215225,0
CO0215288,.027027028
CO0215321,.023809524
CO0215322,.025
CO0215325,0
CO0215352,0
CO0215516,0
CO0215538,.0051020407
CO0215552,.011299435
CO0215700,.048387095
CO0215719,.085365854
CO0216001,.34914652
CO0216002,0
CO0216004,0
CO0216006,0
CO0216113,0
CO0217155,0
CO0217300,0
CO0218001,0
CO0218003,0
CO0218005,0
CO0218006,0
CO0218008,.055555556
CO0218011,0
CO0218012,.026959591
CO0218013,0
CO0218014,0
CO0218015,.50149167
CO0218016,0
CO0218018,.34369308
CO0218026,0
CO0218027,0
CO0218028,0
CO0218029,0
CO0218030,0
CO0218031,.014705882
CO0218033,.1716418
CO0218035,0
CO0218036,.05882353
CO0218039,.027027028
CO0218040,.025933756
CO0218041,0
CO0218047,0
CO0218099,0
CO0218100,0
CO0218101,.18347339
CO0218155,0
CO0218165,0
CO0218166,.25333333
CO0218167,.023255814
CO0218210,0
CO0218233,.014285714
CO0218342,0
CO0218418,0
CO0218485,0
CO0218551,.0086206896
CO0218600,0
CO0218618,0
CO0218685,.011363637
CO0218700,.0073717949
CO0218715,.045454547
CO0218721,0
CO0218741,0
CO0218800,0
CO0218839,.073170729
CO0218964,0
CO0219100,0
CO0219117,0
CO0219123,.0020408162
CO0219146,0
CO0219166,0
CO0219170,0
CO0219234,.0062500001
CO0219503,0
CO0219552,0
CO0219600,0
CO0219606,0
CO0219666,.045063641
CO0219675,0
CO0219685,0
CO0219687,.34210527
CO0219710,.023574067
CO0219724,0
CO0219729,0
CO0219730,0
CO0219742,0
CO0219800,.0017301039
CO0219803,0
CO0219806,.38926554
CO0219838,0
CO0219853,.017857144
CO0220002,0
CO0220003,.022222223
CO0220007,.015625
CO0220200,0
CO0220244,0
CO0220247,0
CO0220266,.012987013
CO0220471,0
CO0220506,0
CO0220700,0
CO0220717,.06666667
CO0220719,0
CO0220725,0
CO0221020,0
CO0221025,0
CO0221040,.015220828
CO0221060,0
CO0221085,0
CO0221100,0
CO0221110,0
CO0221121,.21428572
CO0221133,0
CO0221138,0
CO0221146,.052631579
CO0221149,.023076924
CO0221166,.030303031
CO0221179,.76566041
CO0221180,0
CO0221205,.013154938
CO0221220,.013888889
CO0221221,0
CO0221230,.59090912
CO0221260,.33333334
CO0221266,0
CO0221275,0
CO0221276,.26923078
CO0221300,.033169132
CO0221301,0
CO0221302,.10526316
CO0221336,0
CO0221338,.027027028
CO0221350,0
CO0221360,.50480771
CO0221380,.075757578
CO0221418,0
CO0221419,0
CO0221421,.025
CO0221430,0
CO0221431,0
CO0221432,0
CO0221435,0
CO0221436,0
CO0221440,0
CO0221445,.086021505
CO0221446,0
CO0221450,.50931674
CO0221455,.011627907
CO0221460,.05378788
CO0221466,0
CO0221480,.01923077
CO0221540,0
CO0221560,.074033014
CO0221580,.35294119
CO0221600,.0062500001
CO0221601,0
CO0221605,0
CO0221607,.01904762
CO0221610,0
CO0221615,0
CO0221620,.0075757578
CO0221660,0
CO0221690,0
CO0221700,0
CO0221701,0
CO0221715,0
CO0221720,.0048743002
CO0221725,.018518519
CO0221740,.70498085
CO0221750,0
CO0221759,0
CO0221760,0
CO0221766,.035714287
CO0221780,0
CO0221801,0
CO0221810,0
CO0221820,0
CO0221838,0
CO0221840,.027027028
CO0221900,.0056818184
CO0221920,0
CO0221935,0
CO0221960,.008547009
CO0221975,0
CO0221980,.12345679
CO0222050,.02631579
CO0222055,0
CO0222100,.090909094
CO0222130,0
CO0222155,.010869565
CO0222170,0
CO0222175,.0625
CO0222200,.015267176
CO0222230,0
CO0222233,.041666668
CO0222270,0
CO0222300,0
CO0222330,.0098039219
CO0222404,0
CO0222470,.021978023
CO0222500,0
CO0222518,.023660768
CO0222530,0
CO0222570,.010025063
CO0222600,.023255814
CO0222670,.33980581
CO0222676,.043478262
CO0222683,0
CO0222700,0
CO0222705,.012658228
CO0222725,0
CO0222726,.1
CO0222730,0
CO0222742,.011976048
CO0222770,0
CO0222800,0
CO0222820,.022727273
CO0222900,.35333332
CO0222930,0
CO0222990,.048076924
CO0223116,.073170729
CO0223117,0
CO0223118,0
CO0223148,0
CO0223155,.0069444445
CO0223165,.055702917
CO0223166,.0061728396
CO0223168,0
CO0223170,0
CO0223185,0
CO0223200,0
CO0223205,0
CO0223270,0
CO0223278,0
CO0223279,.015625
CO0223330,0
CO0223333,0
CO0223343,.0044198898
CO0223351,0
CO0223452,0
CO0223470,0
CO0223500,0
CO0223605,0
CO0223668,.0046511628
CO0223672,.34136546
CO0223675,0
CO0223676,.11428571
CO0223678,.0093167704
CO0223679,0
CO0223680,0
CO0223711,0
CO0223712,0
CO0223717,.012195121
CO0223725,0
CO0223729,.005050505
CO0223738,0
CO0223741,.0035460992
CO0223755,.27272728
CO0223800,.0064935065
CO0223810,0
CO0223833,.01754386
CO0223844,0
CO0224166,0
CO0224170,0
CO0224174,0
CO0224200,.0069444445
CO0224210,0
CO0224310,.46604937
CO0224318,.019163763
CO0224319,.33744857
CO0224320,0
CO0224321,0
CO0224322,0
CO0224323,.0625
CO0224452,0
CO0224543,0
CO0224709,0
CO0224710,.35289776
CO0224724,.29268292
CO0224730,0
CO0224755,.046653144
CO0224917,.02189781
CO0225116,0
CO0225125,.028571429
CO0225135,.084510729
CO0225146,0
CO0225167,.0066666668
CO0225168,0
CO0225175,0
CO0225176,.13690476
CO0225177,.017857144
CO0225185,.0625
CO0225205,.0036231885
CO0225221,.25961539
CO0225222,.33333334
CO0225246,0
CO0225279,0
CO0225289,0
CO0225319,0
CO0225320,.125
CO0225321,.22902495
CO0225322,.0091743115
CO0225325,0
CO0225327,0
CO0225333,0
CO0225338,0
CO0225343,.020833334
CO0225468,0
CO0225517,0
CO0225518,.1
CO0225519,0
CO0225535,0
CO0225605,0
CO0225624,0
CO0225625,.10116806
CO0225685,0
CO0225719,0
CO0225733,0
CO0225734,0
CO0225735,.17099567
CO0225736,0
CO0225740,0
CO0225839,0
CO0225840,.013350021
CO0225841,0
CO0225842,0
CO0225843,0
CO0225844,0
CO0225845,0
CO0225846,0
CO0225847,0
CO0225918,0
CO0226105,.015625
CO0226113,0
CO0226150,0
CO0226160,.064102568
CO0226175,0
CO0226185,0
CO0226188,0
CO0226189,0
CO0226246,0
CO0226267,.015151516
CO0226333,0
CO0226352,0
CO0226466,0
CO0226480,0
CO0226500,.25304878
CO0226501,0
CO0226505,0
CO0226517,.039999999
CO0226620,.43617022
CO0226630,0
CO0226645,0
CO0226650,0
CO0226675,0
CO0226709,0
CO0226712,0
CO0226730,.0087719299
CO0226734,0
CO0226736,0
CO0226742,0
CO0226752,0
CO0226756,0
CO0226761,0
CO0226800,.013513514
CO0226833,0
CO0226838,0
CO0226842,0
CO0226843,0
CO0226844,.098550729
CO0226845,.12835152
CO0226846,0
CO0227166,0
CO0227167,0
CO0227188,0
CO0227318,0
CO0227350,0
CO0227466,0
CO0227467,.010638298
CO0227476,.011111111
CO0227510,0
CO0227601,0
CO0227618,0
CO0227698,0
CO0227700,0
CO0227718,.02631579
CO0227733,.01980198
CO0227734,.014492754
CO0227735,0
CO0227810,.018181818
CO0227852,0
CO0227859,0
CO0228300,0
CO0228350,0
CO0228566,.16666667
CO0228650,.013157895
CO0229150,0
CO0229221,0
CO0229452,.0080321282
CO0229466,0
CO0229500,0
CO0229551,0
CO0229620,0
CO0229712,0
CO0229713,0
CO0229714,0
CO0229715,0
CO0229716,0
CO0230001,0
CO0230002,0
CO0230003,0
CO0230004,0
CO0230006,0
CO0230007,.0095238099
CO0230013,0
CO0230014,0
CO0230017,.3425926
CO0230018,0
CO0230019,.010562988
CO0230020,.01337519
CO0230021,0
CO0230023,.021652622
CO0230026,0
CO0230027,0
CO0230028,0
CO0230029,.0070422534
CO0230036,.0016835016
CO0230037,.5
CO0230038,0
CO0230039,.35107377
CO0230041,0
CO0230043,0
CO0230045,0
CO0230046,.010869565
CO0230050,.0037974683
CO0230052,0
CO0230056,0
CO0230063,.025974026
CO0230067,0
CO0230090,0
CO0230110,0
CO0230117,0
CO0230120,.51249999
CO0230123,.033333335
CO0230124,0
CO0230136,0
CO0230137,0
CO0230138,0
CO0230140,.0059732837
CO0230141,.079999998
CO0230159,.016216217
CO0230160,.0125
CO0230166,0
CO0230175,.038521282
CO0230180,.35546172
CO0230185,0
CO0230190,0
CO0230192,.35390946
CO0230193,0
CO0230205,0
CO0230215,0
CO0230220,0
CO0230225,.0012953368
CO0230233,0
CO0230235,.272636
CO0230236,.33727694
CO0230289,0
CO0230290,0
CO0230294,0
CO0230295,.33809525
CO0230296,.50937498
CO0230300,0
CO0230310,.016806724
CO0230318,.71428573
CO0230355,0
CO0230380,0
CO0230381,0
CO0230396,.013207935
CO0230412,0
CO0230416,.25333333
CO0230420,.24675325
CO0230425,.16666667
CO0230484,0
CO0230514,0
CO0230517,0
CO0230518,.52868325
CO0230533,.027777778
CO0230550,0
CO0230586,0
CO0230617,0
CO0230724,0
CO0230730,0
CO0230743,.012361133
CO0230760,0
CO0230800,.0033557047
CO0230837,0
CO0230860,0
CO0230880,0
CO0230885,.0090090092
CO0230891,0
CO0231421,0
CO0232003,.10526316
CO0232004,0
CO0233184,0
CO0233200,0
CO0233300,.017241379
CO0233325,0
CO0233342,0
CO0233343,0
CO0233400,.073529415
CO0233524,.30297256
CO0233640,.014925373
CO0233650,0
CO0233700,0
CO0233701,0
CO0233800,0
CO0233850,.014705882
CO0233899,0
CO0233900,.02
CO0234040,0
CO0234080,0
CO0234120,0
CO0234121,0
CO0234124,0
CO0234152,0
CO0234160,.37037036
CO0234200,.015151516
CO0234226,0
CO0234233,0
CO0234240,.083509341
CO0234246,0
CO0234247,0
CO0234279,.036231883
CO0234301,.021276595
CO0234320,0
CO0234335,0
CO0234336,0
CO0234338,0
CO0234339,0
CO0234340,.028846154
CO0234350,0
CO0234352,.016514227
CO0234360,.016129032
CO0234380,0
CO0234385,0
CO0234388,.0074074073
CO0234390,0
CO0234414,0
CO0234415,0
CO0234425,0
CO0234434,0
CO0234435,0
CO0234436,0
CO0234437,0
CO0234438,.0055555557
CO0234440,0
CO0234480,0
CO0234500,.06666667
CO0234513,0
CO0234517,0
CO0234520,0
CO0234550,0
CO0234560,0
CO0234565,.005050505
CO0234590,0
CO0234595,0
CO0234600,0
CO0234670,0
CO0234671,.13513513
CO0234676,0
CO0234680,0
CO0234684,0
CO0234687,0
CO0234709,0
CO0234712,0
CO0234720,.011363637
CO0234734,0
CO0234740,0
CO0234750,.0052356021
CO0234760,0
CO0234765,0
CO0234766,0
CO0234785,0
CO0234800,.015625
CO0234820,.0062500001
CO0234837,.0083670625
CO0234840,.41176471
CO0234843,0
CO0234880,.013888889
CO0234920,0
CO0234935,0
CO0235038,.059701491
CO0235100,0
CO0235112,0
CO0235119,.041237112
CO0235123,.0066666668
CO0235132,0
CO0235134,.01056338
CO0235138,0
CO0235139,.36212406
CO0235149,0
CO0235151,.1
CO0235159,.035714287
CO0235167,0
CO0235169,0
CO0235170,0
CO0235172,.3442623
CO0235175,.34
CO0235176,.35416666
CO0235177,.33333334
CO0235178,.030612245
CO0235181,0
CO0235182,0
CO0235183,0
CO0235184,0
CO0235185,0
CO0235188,0
CO0235189,.0022935779
CO0235218,.028491095
CO0235221,.0086021507
CO0235246,.018181818
CO0235257,.047619049
CO0235266,.015384615
CO0235267,.015151516
CO0235283,.011363637
CO0235285,0
CO0235315,0
CO0235317,.0088796876
CO0235318,0
CO0235343,0
CO0235344,1
CO0235345,.029761905
CO0235346,.020689655
CO0235352,.010882353
CO0235354,0
CO0235384,0
CO0235386,.30766937
CO0235416,0
CO0235458,0
CO0235464,.01369863
CO0235476,0
CO0235485,.14035088
CO0235486,0
CO0235500,0
CO0235501,.083333336
CO0235502,0
CO0235503,0
CO0235504,0
CO0235506,.3512457
CO0235510,0
CO0235517,.034482758
CO0235518,0
CO0235533,0
CO0235534,.017976373
CO0235552,0
CO0235582,.03409091
CO0235618,.40869564
CO0235619,.015151516
CO0235623,.015151516
CO0235624,0
CO0235666,.48844075
CO0235667,.011904762
CO0235668,.004901961
CO0235670,0
CO0235671,0
CO0235672,0
CO0235673,.075757578
CO0235674,0
CO0235675,0
CO0235676,.011136807
CO0235677,0
CO0235678,0
CO0235680,0
CO0235685,.022167487
CO0235686,0
CO0235692,0
CO0235709,0
CO0235712,0
CO0235713,.017857144
CO0235720,0
CO0235721,0
CO0235722,0
CO0235724,0
CO0235726,.06666667
CO0235727,0
CO0235728,0
CO0235729,.0086956518
CO0235780,.021276595
CO0235833,0
CO0235840,.025641026
CO0235842,0
CO0235844,0
CO0235850,0
CO0236300,0
CO0236550,.012345679
CO0236700,.13215488
CO0236701,0
CO0236832,0
CO0237538,0
CO0238002,.014658727
CO0238006,.0064935065
CO0238007,0
CO0238008,.036585364
CO0238100,.018421054
CO0238104,.0036630037
CO0238425,0
CO0238500,0
CO0238605,0
CO0238709,0
CO0238724,0
CO0238725,0
CO0238726,0
CO0239146,0
CO0239154,.0038461538
CO0239166,0
CO0239167,0
CO0239186,.0022222223
CO0239300,0
CO0239302,.088235296
CO0239306,0
CO0239342,0
CO0239505,.014705882
CO0239613,.37209302
CO0239615,0
CO0239618,0
CO0239666,.50787401
CO0239725,.71505374
CO0239749,0
CO0239750,0
CO0239761,0
CO0239800,0
CO0239805,0
CO0239806,0
CO0240050,0
CO0240150,.0082304524
CO0240189,.040816326
CO0240300,0
CO0240350,0
CO0240400,0
CO0240450,0
CO0240500,0
CO0240550,0
CO0240600,.55633801
CO0240650,.0049999999
CO0240700,0
CO0240800,.033333335
CO0240850,0
CO0241103,.018181818
CO0241185,0
CO0241186,0
CO0241200,0
CO0241208,0
CO0241210,0
CO0241338,.0038022813
CO0241485,0
CO0241486,0
CO0241501,0
CO0241517,.029411765
CO0241675,0
CO0241755,0
CO0241866,.031531531
CO0242050,.011111111
CO0242100,.017241379
CO0242150,.007751938
CO0242165,0
CO0242167,0
CO0242175,0
CO0242500,.010192147
CO0242700,0
CO0243148,0
CO0243149,0
CO0243150,0
CO0243152,.0032467532
CO0243176,0
CO0243185,0
CO0244839,0
CO0245100,0
CO0246201,.0076030926
CO0246283,0
CO0246300,0
CO0246588,0
CO0247001,0
CO0247003,.33333334
CO0247004,0
CO0247005,0
CO0247007,0
CO0247008,0
CO0247010,.016129032
CO0247011,.014285714
CO0247012,0
CO0247014,0
CO0247015,.34999999
CO0247017,.0061728396
CO0247018,.16853234
CO0247019,0
CO0247020,0
CO0247021,0
CO0247022,0
CO0247026,0
CO0247027,0
CO0247028,0
CO0247031,0
CO0247036,.043478262
CO0247037,0
CO0247041,.065789476
CO0247042,.027027028
CO0247043,.025641026
CO0247105,0
CO0247106,.040935673
CO0247108,0
CO0247109,0
CO0247110,0
CO0247111,0
CO0247113,0
CO0247117,0
CO0247119,0
CO0247120,0
CO0247121,0
CO0247123,0
CO0247124,0
CO0247125,0
CO0247133,0
CO0247134,0
CO0247135,.33333334
CO0247136,0
CO0247166,0
CO0247167,.06666667
CO0247185,0
CO0247186,.047619049
CO0247187,0
CO0247200,0
CO0247205,0
CO0247206,.005154639
CO0247207,0
CO0247208,0
CO0247210,.041666668
CO0247288,0
CO0247321,0
CO0247325,0
CO0247326,0
CO0247333,0
CO0247400,.37254903
CO0247405,.016129032
CO0247438,.0055555557
CO0247466,0
CO0247468,0
CO0247500,.0088008801
CO0247552,0
CO0247619,0
CO0247700,0
CO0247718,.055555556
CO0247720,0
CO0247756,.029411765
CO0247760,.0074626864
CO0247833,0
CO0248146,.0053191488
CO0249123,0
CO0249125,0
CO0249126,0
CO0249127,.005602241
CO0249129,0
CO0249130,0
CO0249131,0
CO0249132,0
CO0249133,0
CO0249134,0
CO0249210,.011363637
CO0249321,0
CO0249610,0
CO0249685,.0057471264
CO0249733,.015151516
CO0249843,.128125
CO0251050,.25146198
CO0251100,.025
CO0251146,0
CO0251255,.1
CO0251256,.12820514
CO0251303,0
CO0251350,0
CO0251434,.041666668
CO0251452,.021505376
CO0251466,.11869437
CO0251470,0
CO0251500,.020408163
CO0251567,.013888889
CO0251570,0
CO0251670,.029585799
CO0251700,0
CO0251743,.20405982
CO0251750,0
CO0251800,.020833334
CO0251850,.016666668
CO0251900,.086956523
CO0251950,.015873017
CO0252116,0
CO0252117,0
CO0252118,0
CO0252160,.011627907
CO0252246,0
CO0252304,0
CO0252385,0
CO0252400,0
CO0252459,0
CO0252500,.013513514
CO0252506,.019827334
CO0252516,0
CO0252517,0
CO0252620,.022727273
CO0252671,.0064624576
CO0252676,0
CO0252681,0
CO0252682,0
CO0252715,.035714287
CO0252838,0
CO0253060,0
CO0253103,.15312792
CO0253120,0
CO0253123,0
CO0253150,.0084388191
CO0253176,0
CO0253180,0
CO0253190,.016260162
CO0253200,.34188035
CO0253204,.015151516
CO0253210,.0086206896
CO0253270,.20955722
CO0253271,0
CO0253300,0
CO0253320,0
CO0253330,0
CO0253355,0
CO0253360,0
CO0253390,.029245283
CO0253420,0
CO0253460,0
CO0253480,0
CO0253509,.037931036
CO0253510,0
CO0253517,0
CO0253538,0
CO0253540,.41889846
CO0253560,.011494253
CO0253570,.014184397
CO0253590,0
CO0253600,.0094537819
CO0253666,0
CO0253690,.0097181732
CO0253695,0
CO0253720,.12462462
CO0253730,0
CO0253733,0
CO0253750,.020679012
CO0253751,0
CO0253780,0
CO0253810,.00729927
CO0253840,.014814815
CO0253842,0
CO0253860,.0049999999
CO0253870,.35714287
CO0253950,0
CO0254138,.36363637
CO0254182,.41975307
CO0254183,.34057972
CO0254185,.33333334
CO0254200,.01904762
CO0254226,0
CO0254233,0
CO0254245,.018181818
CO0254317,.18571429
CO0254334,.0043859649
CO0254352,.34090909
CO0254524,0
CO0254552,.51162791
CO0254553,0
CO0254604,0
CO0254605,.012820513
CO0254667,.0015432099
CO0254676,0
CO0254704,0
CO0254705,.071428575
CO0254712,.11111111
CO0254716,.03773585
CO0254717,0
CO0254718,.092171721
CO0254719,.015151516
CO0254720,0
CO0254724,.024096385
CO0254725,.51143998
CO0254726,.0025252525
CO0254741,0
CO0254742,.0033783785
CO0254743,0
CO0254744,0
CO0254810,.046875
CO0254842,.005050505
CO0254901,.30537635
CO0255185,0
CO0255205,0
CO0255310,0
CO0255400,0
CO0255412,.027650939
CO0255570,.010989011
CO0255580,0
CO0255600,0
CO0255680,.083139539
CO0255700,.0028248588
CO0255712,.05882353
CO0255850,.17171688
CO0256517,0
CO0257050,0
CO0257100,.1824147
CO0257220,0
CO0257325,0
CO0257326,0
CO0257327,0
CO0257505,.0095238099
CO0257613,0
CO0257712,.010416667
CO0257738,0
CO0257750,0
CO0257800,0
CO0258001,0
CO0258003,.43951419
CO0258622,0
CO0259002,0
CO0259003,.011904762
CO0259005,0
CO0259007,0
CO0259008,0
CO0259009,0
CO0259012,0
CO0259016,0
CO0259018,.0014124294
CO0259019,0
CO0259020,0
CO0259023,0
CO0259027,0
CO0259031,0
CO0259036,.011111111
CO0259038,0
CO0259039,0
CO0259100,0
CO0259108,0
CO0259155,0
CO0259156,0
CO0259176,0
CO0259318,0
CO0259438,0
CO0259605,.0125
CO0259733,0
CO0260040,.13944787
CO0260080,.0065789474
CO0260120,.11363637
CO0260160,.25
CO0260161,.54320985
CO0260190,0
CO0260200,.39284584
CO0260204,0
CO0260240,0
CO0260360,.34381551
CO0260440,0
CO0260480,0
CO0260520,.63157892
CO0260560,.10027985
CO0260570,0
CO0260571,.025817789
CO0260600,.39762273
CO0260680,.4108108
CO0260700,.046296295
CO0260717,0
CO0260780,.017857144
CO0260820,0
CO0260885,0
CO0260975,.15805626
CO0261001,0
CO0261002,.0035211267
CO0261003,0
CO0261009,0
CO0261014,.3125
CO0261118,.60144925
CO0262152,0
CO0262153,.0082644625
CO0262155,.018181818
CO0262166,0
CO0262170,0
CO0262171,.036649216
CO0262177,.52412379
CO0262188,0
CO0262206,.015625
CO0262211,.020408163
CO0262255,0
CO0262284,.034261536
CO0262285,0
CO0262292,0
CO0262325,0
CO0262333,.023529412
CO0262338,0
CO0262350,0
CO0262437,0
CO0262466,0
CO0262508,.018572353
CO0262513,0
CO0262540,0
CO0262541,0
CO0262543,0
CO0262545,0
CO0262546,.53333336
CO0262613,0
CO0262622,.014746285
CO0262624,0
CO0262671,.021276595
CO0262672,.015384615
CO0262673,0
CO0262674,0
CO0262676,0
CO0262684,0
CO0262687,0
CO0262709,0
CO0262710,0
CO0262715,.018518519
CO0262724,0
CO0262735,0
CO0262766,0
CO0262838,.020408163
CO0262843,.03846154
CO0262855,.011363637
CO0263001,.13333334
CO0263003,.33816424
CO0263004,0
CO0263051,0
CO0263052,0
CO0263053,0
CO0263056,0
CO0263116,0
CO0263141,0
CO0263185,.0125
CO0263299,.28201219
CO0263321,0
CO0263350,.090909094
CO0263400,0
CO0263443,0
CO0263500,0
CO0263605,0
CO0263705,.22641432
CO0304791,.03846154
CO0307166,0
CO0307205,0
CO0308020,.043478262
CO0308025,0
CO0308105,0
CO0308120,0
CO0308130,0
CO0308134,0
CO0308135,0
CO0308300,.0066666664
CO0308522,0
CO0308530,.012820513
CO0308595,0
CO0308600,0
CO0310001,.0099999998
CO0310185,0
CO0310290,0
CO0310291,.3899371
CO0310520,0
CO0310890,0
CO0314042,.027777778
CO0314105,.012820513
CO0314106,.013513514
CO0314141,.625
CO0314148,.59868419
CO0314462,.030612245
CO0314478,.030612245
CO0314480,.67073172
CO0314485,0
CO0314614,.084371105
CO0315166,0
CO0315310,0
CO0315390,0
CO0315835,0
CO0317166,0
CO0318205,0
CO0318282,.012820513
CO0318384,.012195121
CO0318400,.079999998
CO0319218,0
CO0319476,0
CO0319518,.0060240962
CO0321525,0
CO0321685,0
CO0322305,.57999998
CO0323755,0
CO0324001,.18128654
CO0324002,.011363637
CO0324003,.0075757578
CO0324438,.035714287
CO0325143,0
CO0325163,0
CO0325165,0
CO0325193,0
CO0325205,0
CO0325323,0
CO0325351,0
CO0325700,0
CO0325718,0
CO0325719,.14512472
CO0325724,.011363637
CO0325725,0
CO0325726,0
CO0325728,0
CO0325743,0
CO0325843,0
CO0326001,0
CO0326002,0
CO0326003,0
CO0326004,0
CO0326005,.022727273
CO0326006,0
CO0326008,0
CO0326009,0
CO0326010,0
CO0326011,0
CO0326114,0
CO0326153,.011627907
CO0326171,.041666668
CO0326210,.014285714
CO0326463,.016666668
CO0326467,0
CO0326484,0
CO0326485,0
CO0326487,.027027028
CO0326502,0
CO0326552,0
CO0326584,0
CO0326610,.045454547
CO0326676,0
CO0326685,.023255814
CO0326710,0
CO0326713,0
CO0326715,0
CO0326719,.14285715
CO0327001,0
CO0327002,.086419754
CO0327003,0
CO0327004,.11290322
CO0327005,.030303031
CO0327006,.22727273
CO0327149,.020833334
CO0327153,0
CO0327155,.036363635
CO0327176,0
CO0327205,0
CO0327235,0
CO0327237,0
CO0327600,.029411765
CO0327719,0
CO0327739,.045454547
CO0327741,.11764706
CO0327838,0
CO0327840,0
CO0327842,.023809524
CO0327854,.056603774
CO0328070,.0125
CO0328085,.014285714
CO0329322,0
CO0329323,1
CO0329324,0
CO0329343,0
CO0330325,.043749999
CO0330350,.1
CO0330425,0
CO0330450,.0125
CO0330500,.023255814
CO0333105,.039999999
CO0333150,0
CO0333200,0
CO0333305,0
CO0333308,.011904762
CO0333405,0
CO0333505,0
CO0333790,.015625
CO0333795,.012195121
CO0333890,.017835382
CO0333892,0
CO0333894,0
CO0333896,.13461539
CO0334160,0
CO0334280,0
CO0334360,0
CO0334400,0
CO0334440,0
CO0334480,.0625
CO0334560,0
CO0334600,0
CO0334620,0
CO0334640,0
CO0334680,0
CO0334710,0
CO0334720,0
CO0334730,.1
CO0334800,.013888889
CO0334801,0
CO0334840,0
CO0334880,.013888889
CO0335123,0
CO0335138,.0071684588
CO0335143,.032443747
CO0335144,0
CO0335145,.073039219
CO0335146,0
CO0335147,0
CO0335148,.014563107
CO0335187,.022727273
CO0335200,.26666668
CO0335201,0
CO0335217,0
CO0335218,.010638298
CO0335220,.010638298
CO0335221,.031002332
CO0335222,.34968254
CO0335223,.013888889
CO0335225,.040322579
CO0335266,0
CO0335315,0
CO0335321,.018518519
CO0335324,0
CO0335343,0
CO0335401,.41565791
CO0335438,.0099999998
CO0335484,.038600288
CO0335485,.33333334
CO0335510,0
CO0335518,.010204081
CO0335534,.44047618
