"","race_cat","hb_rel_risk","lcr_rel_risk","pfas_rel_risk","dbp_rel_risk","tcr_rel_risk","ars_rel_risk","nitrate_rel_risk"
"1","amer_ind",2.37216931296081,0.2922447840608,0.883471053809922,0.965770574222922,0.797004247780716,1.71951412198511,1.03362584609814
"2","asian",0.506540066026144,0.387504889806404,1.28391642991138,1.02610311555233,2.00512998915019,1.07008997846575,1.40618613025868
"3","black",1.0626643055378,1.05259082677704,1.05245279168337,1.08560318746561,1.43914168829031,0.675836792643782,0.873929884890674
"4","hisp",0.858226975496606,0.310382002055975,1.30809812438502,0.953679100322542,0.952908398769654,1.75991228979478,1.33131480954791
"5","pac_isl",0.428295838322902,0.281754141741582,0.828946342795252,0.692847766242187,2.25883332709589,1.58738239029647,1.34277588307928
"6","poc_risk",0.895583640359784,0.585801228903972,1.2008068745335,1.00669719731623,1.2828356186792,1.29075383163247,1.20169544720672
"7","lowinc",1.16280590082846,1.04267757411919,0.92946550550769,1.00804774375858,0.962418293041057,1.08441508272434,0.992951189107946
