"","race_cat","hb_rel_risk","lcr_rel_risk","pfas_rel_risk","dbp_rel_risk","tcr_rel_risk","ars_rel_risk","nitrate_rel_risk"
"1","amer_ind",2.68326876757869,0.33093829122236,0.970158126415342,0.939692386278426,0.741377648930695,1.91157033530133,1.09488873906381
"2","asian",0.473687162177676,0.404378632744045,1.41480655961202,0.987349954548954,1.65859533810735,1.13772152636746,1.519562349811
"3","black",1.13638635935186,1.37041012251716,1.187064322402,1.08715617665457,1.54457899213883,0.613206574604453,0.831066886357956
"4","hisp",0.982538356638386,0.347461177832973,1.45355706260321,0.942811879460284,0.964948674043737,1.69335540423214,1.35911882707291
"5","pac_isl",0.376371784264388,0.36808033456036,0.847866977064879,0.665174638379658,2.50820272181962,1.45106270189377,1.46610326929361
"6","poc_risk",0.984105315535651,0.730095684049165,1.32866733832917,0.998126424414724,1.28068142747693,1.23622716005207,1.21232771422176
"7","lowinc",1.2637612581607,1.26027821780326,0.941800591932434,1.01722683778382,1.0256610096691,1.0250268054707,0.964051879119528
